sender,message
ohad, מה המנגנון הנוסף?
ohad, יפה
ohad, <‎image omitted>
ohad, אהלו
ohad, אהלן
ohad, בורגר קינג פעם הבאה
ohad, או kfc
ohad, וואוו אני אוכל בסלובניה
ohad, חיברתי את המחשב שלך כבר
ohad, הוא התחיל לכרות
ohad, 2000 hash בשנייה
ohad, באלוהים בוא נעשה את זה במעבדה
ohad, נראה לך
ohad, המחשב שלך ירטיב תוך שעה
ohad, מאיפה הוא מביא את המבחנים הפסיכופט הזה
ohad, ?
ohad, לא שפוי
ohad, אבל וואלה נראים אחלה מבחנים
ohad, אהבת אהה
ohad, תהנו
ohad, תודה לך
ohad, על החידה עם הxor
ohad, משהו דומה
ohad, מערך עם איבר אחד שחוזר על עצמו
ohad, המערך בגודל n+1 ויש לך מספרים מ1 עד n
ohad, עושה xor ל1 עד n
ohad, ואז עושה xor למערך שלי
ohad, לא זכרתי ממש את הפתרון שהוא רצה
ohad, אבל הוא התלהב שהתחלתי לחשוב על xor
ohad, אז איזה רמזון קטן
ohad, ויאללה
ohad, כן
ohad, הוא רצה להפגיש אותי עם הgropu leader
ohad, group
ohad, אבל הוא הלך
ohad, אז יקראו לי שבוע הבא
ohad, רק מקווה שלא יוציא את זה שאני עתודאי ובייי
ohad, בסדר זה פרט שהוא דפק לי בהתחלה
ohad, אני לא יודע אם לבוא לבש
ohad, עכשיו או מחר
ohad, סעמק
ohad, אני עומד מול המכונה ולא יודע איזה כרטיס לקנות
ohad, יש אוכל?
ohad, אני מברק
ohad, ברר
ohad, זה עוד מעורפל
ohad, יאללה בית
ohad, אקסבוקס עם אחי
ohad, וכרס
ohad, מחר בבוקר קרחנה בבריכה
ohad, רק לדחות את הלימודים
ohad, חחחחחחחחח
ohad, אין רק מרתונים עם דוד
ohad, 180 שקל
ohad, ואתה מקבל גם יחס אישי
ohad, <‎image omitted>
ohad, פרסמתי עכשיו את הרכב
ohad, https
ohad, תעשה שייר
ohad, אמרתי לך
ohad, צריך רק לתקן את הדלת
ohad, חחחח
ohad, אבל הוא חושש
ohad, אף אחד לא התקשר
ohad, הוא פרסם ביד 2
ohad, וכלום
ohad, איך עשית שיתוף
ohad, אתה בקבוצה?
ohad, שלחתי
ohad, כן חחחחח
ohad, אתה מסתלבט אבל התראיינתי לqa automation
ohad, יעני לכתוב בדיקות בשביל הqa
ohad, על הזין שלי
ohad, יותר משכר מינימום
ohad, העיקר לא לחזור לשניצל
ohad, עכשיו אתה מדבר
ohad, נו דחוף את זה בתור פרויקט
ohad, נדחוף גם חמישיה לארנון סטורם
ohad, מגיע לו
ohad, אישר לקורן בשנה ב
ohad, חחחח ולך בכלל
ohad, קומפילציה
ohad, בסדר
ohad, גם למאיר
ohad, נתן כסף
ohad, קודם כל אני מחרבן
ohad, דבר ראשון
ohad, מה בלי לשתות יעני
ohad, נעשה גיחה
ohad, ואז סטטט עד הבוקר
ohad, או שלילה טוב ישר
ohad, ומחר ב9 אני אקום כמו בן אדם
ohad, טוב תשכנע אותי כשאגיע
ohad, בינתיים אני מלטף כל
ohad, ב
ohad, חחחח אז תגיד לו שאני אומר לא
ohad, ונישאר לראות סרט
ohad, מקדונלדס
ohad, איזה?
ohad, התחלתי אתמול מתים לרגע
ohad, איזה סדרה
ohad, לא צריך להיזכר בכלל מה היה עונה קודמת
ohad, סיימת את הסדרה עם המתאבדת?
ohad, 13 סיבות
ohad, נו
ohad, אתה תפסיק לאנוס?
ohad, חחחחחחחחחח
ohad, אולי הזאק הזה
ohad, הילד המוצלח
ohad, הסיני הגבוה הזה
ohad, אני יודע מי אני
ohad, הגבר שמת בתאונת דרכים
ohad, וואלה בחור טוב
ohad, חחחחחח
ohad, רבע שעה
ohad, פחות
ohad, וואלה אכלתי היום בסביח של עובד
ohad, חוזר לשם גם שבוע הבא
ohad, עשיתי 2 1 להפועל
ohad, אל תכעס
ohad, פטרה בצהריים סתם קקה
ohad, ואז הסביח הרים את האירוע
ohad, סתם היה נחמד בפטרה אבל היה חם רצח איפה שישבנו
ohad, חלאס פורום
ohad, עזוב אותך
ohad, בוא ניסע איתו לפורום
ohad, ונתחוך ליס פלאנו
ohad, ט
ohad, לחחחחח כן
ohad, נו
ohad, עם השחקן מספיידרמן
ohad, וואוו
ohad, בוא נראה ספיידרמן
ohad, וואוו
ohad, התחיל החופש הגדול
ohad, אל תזיין את השגל
ohad, שכל
ohad, אלגו עברת
ohad, הפעלה היה קח
ohad, ל
ohad, זהו כל היום על הגג
ohad, בחורות
ohad, ampm
ohad, חחחחחחחח
ohad, לך תעשה שם סדר
ohad, תודה
ohad, כן ישר
ohad, הייתי חצי שעה
ohad, חרטה
ohad, סתם על החיים
ohad, ועל הלימודים
ohad, ואז היא גילית שאני עתודאי
ohad, לא יודע
ohad, היא הלכה לבדוק אם המנהל יכול לפגוש אותי
ohad, וכשהיא חזרה שאלתי אותה אם זה יכול לדפוק לי
ohad, או שזה מפריע או משהו כזה
ohad, והיא אמרה שהיא תבדוק אבל בדרך כלל הם רוצים שנתיים
ohad, היא אמרה שהם כבר יתקשרו לריאיון טלפוני
ohad, יעני המנהל
ohad, התקשרתי לערבי שראיין אותי
ohad, לראות אם הוא יודע משהו
ohad, אבל הוא לא קשור בכלל
ohad, סיימתי ב11 ו20 חשבתי לבוא אליך
ohad, אבל ראיתי שלא קמת
ohad, חחחחחח לא רגיל לשעות האלה
ohad, <‎image omitted>
ohad, בול
ohad, <‎image omitted>
ohad, כאילו כל הכוסיות של העולם פתחו קבוצת וואטספ משותפת
ohad, מתי
ohad, שמע איזה כיף זה לישון מוקדם
ohad, אני כבר קם יקיצה טבעית ב8
ohad, אתה לא נורמלי
ohad, שלח את התמונה שרצית
ohad, יפה
ohad, סוף סוף לא קסדה
ohad, אבל הורדת בצד
ohad, חחחחחיחי
ohad, אבל אתה לא יכול לקחת אחורה ובלאגנים
ohad, שלח את התמונה המקורית
ohad, ותמונה שלך באותה פוזה
ohad, נעשה מצא את ההבדלים
ohad, זיל הזול
ohad, חחח זה מטר מהמדיסון נכון?
ohad, זה הבניין שמופיע בכל סרטון משם
ohad, שמע איזה תותח אני
ohad, כן בטח
ohad, אני מכיר קינג גורג המסעדה שמוכרת גזוז ללא תחתית
ohad, שלח קישור
ohad, כשתהיה בבית
ohad, אני משתמש במחשבון שלך?
ohad, טובת
ohad, ?
ohad, המשוכלל
ohad, שלח קישור
ohad, לקרם שיער שלך
ohad, שהיא גרה ממולך
ohad, Mattclay?
ohad, Arter 8 tel-Aviv
ohad, ?
ohad, 19.95 יורו
ohad, מיקוד?
ohad, נו
ohad, רשום בתז
ohad, <‎image omitted>
ohad, בטלללללל
ohad, רק דמי משלוח 25 יורו
ohad, אין לי כסף בחשבון חחחח
ohad, כן
ohad, אין אפשרות אחרת
ohad, לא
ohad, מה הם דבעים
ohad, משלוח יותר מהמוצר
ohad, רגע אני אבודק shipping לתאילנד
ohad, שלח לי כתובת של המלון בבנגקוק
ohad, תבוא מחר לפה
ohad, נתרשם
ohad, אי אפשר ככה
ohad, אאההה אהבתי את הסירוק לאחורה בלמעלה
ohad, זהו גם אותי
ohad, התקשרה אליי היום
ohad, אמרה לי שזה בעייתי בזרגים הגבוהים
ohad, שהיא נלחמה עליי
ohad, רצתה לשים אותי בתכנית של מתמחים
ohad, אבל היא כבר נסגרה
ohad, אבל הזרג הגבוה לא אישר
ohad, https
ohad, עזוב כולם מחרבנים
ohad, עליי
ohad, החיים בזבל
ohad, מה אתה דבע כמו אבא שלי
ohad, כולה אמרתי שהחיים בזבל
ohad, בסדר בוכים קצת
ohad, קצת זבובים בעיניים
ohad, וממשיכים הלאה
ohad, לא
ohad, נראה מחר
ohad, אני לא מאמין לאף אחד
ohad, אבל באמת חמודה
ohad, נאור איך קוראים לפרופיל המזוייף שעקב לו?
ohad, אחריך
ohad, הבחורה
ohad, עשית בית זונות השבוע
ohad, אין עבודה
ohad, 97 ?
ohad, זהו ממוצע 80
ohad, ערערת?
ohad, לא העלו לי מחברת
ohad, אמן שאיבדו אותה
ohad, סתם זה לא שווה כלום אם יש ציון
ohad, לא נראלי לי ב20 נקודות
ohad, במיוחד שהשארתי חצי מבחן ריק
ohad, אין הרבה איפה לטעות חח
ohad, ממך הם לא ציפו
ohad, הם היו רגילים באוטומטים לשאלה אחת לא יודע
ohad, הפעם עייפת אותם
ohad, מה אתה חושב על הפעלה בכלל
ohad, יש לי 3 מבחנים ימשוגע
ohad, מה זה החרא הזה חחח
ohad, אני לא יודע מתי המועד ג במישמוש בכלל
ohad, גם המרצה לא יודע
ohad, וגם לא אילל
ohad, איליי
ohad, וואי אם זה שנה הבאה זה תסביך
ohad, חחחחח כן
ohad, בסדר סתם לבוא לנחש
ohad, וללכת הביתה
ohad, תת אלוף במיל התקשר לאמא שלי
ohad, תכתוב בגוגל רועי אלקבץ
ohad, ישב לידה בכיתה
ohad, אבל הוא לא מפעיל פרוטקציות
ohad, גם הבן שלו נפל במכים
ohad, והוא לא דאג לו
ohad, הוא רק מתעניין
ohad, אהה והוא מכיר את הדוס
ohad, שמחליט החלטות
ohad, הרמד
ohad, הוא אמר שהוא יכול לבדוק מה המצב שלי
ohad, אבל אני יודע מה המצב שלי
ohad, עזוב הוא סתם
ohad, בסדר גם חמן על הפרק
ohad, היום זה יום של בשורות סבבה
ohad, אתמול היו בשורות רעות
ohad, לא קיבלתי הודעה מעודדת
ohad, לא זרקו אותי בסוף
ohad, סתם לא מצאו אותי במאגא
ohad, ר
ohad, כי היא כתבה דאלי בלי א
ohad, מטומטמת
ohad, אני שולח לו מיילים
ohad, לקצין הזה
ohad, שישנה לי את הדירוג
ohad, זין שלי אני בא לשם
ohad, חמן 1
ohad, וכל השאר להוריד
ohad, בסדר שלא תהיה פדיחה
ohad, שלא יחשוב שאני בכלל לא רוצה
ohad, ואז יעשו עליי טריק
ohad, כן
ohad, וכל השאר יורד פשוט
ohad, וחיל האוויר נפל לים
ohad, הכי פשוט
ohad, חחחח הלוואי
ohad, תגיד איך דוד איש חכם ב1 על 1 באלגו
ohad, מה הוא לימד אותך?
ohad, אבל על איזה חומר חח
ohad, אהה נכון זה היה לבוחן
ohad, טוב נראה לי אני אלך על זרימה
ohad, שיעור אחד
ohad, כמה כסף הוא רוצה
ohad, ?
ohad, חמוד
ohad, אבל הוא חתיכת זין מה הוא קורא למבחן הזה בדיחה
ohad, קיבלתי 33
ohad, בן זונה הקוק הזה
ohad, לוין עוד גבר לא אשם
ohad, חתם בסוף ההוכחה והלך הביתה
ohad, שמע אבל באמת תרגיל מלוכלך
ohad, מה זה השאלה הזאת
ohad, מה אתה בא לי בהפוך על הפול
ohad, ך
ohad, עזוב אותך מחדש עוד שבועיים
ohad, קורן הזין הזה לא יבוא אהה
ohad, בסדר עוד שבוע של שריטות
ohad, כולה קרואטיה
ohad, גם וגם
ohad, לא בקיא בתכנית
ohad, שבוע
ohad, 16.8 אני בארץ
ohad, <‎image omitted>
ohad, דלאל בייקרי סניף באר שבע
ohad, הסחבק שנותן לו להישאר בבית?
ohad, מתאים לי שירות כזה חחחח
ohad, שלח אני יודע
ohad, אולי בעתיד נצטרך
ohad, מה ככה הוא מחלק מספרים של המפקדים שלו?
ohad, סבבה תגיד לו תודה
ohad, בשמי ובשם ההנהלה
ohad, מבחנים
ohad, מה יש כבר לעשות
ohad, חח ממש
ohad, חברים שלי רוצים ליסוע לפורום
ohad, מתלבט אם להגיד להם לבוא
ohad, מצדי סתם שנשב הם יסעו ואני אלך לישון
ohad, כמו הלוז
ohad, כן 1 גג
ohad, כן חחחח
ohad, לא יודע
ohad, נראה אתכם בפתח תקווה
ohad, להתאוורר קצת
ohad, הייתי היום בחדכ
ohad, וזהו
ohad, חחחח גם מאור שלח לי
ohad, מאז שחזרת הביתה את רק חוגג
ohad, לא רע לא רע
ohad, מחר אתה עובד?
ohad, או שאתה מחכה לחודש הבא כבר
ohad, אני לא עוקב אחריו
ohad, נו שלח תמונה
ohad, חחחח נו הוא חסום
ohad, יפה
ohad, נו מה אמרה?
ohad, שלח לי את הסרטון חחחח
ohad, חייב
ohad, זה שריטות עכשיו
ohad, הוא לידך?
ohad, עזוב אותך תגיד לו שישלח לך
ohad, נו עשיתי
ohad, רק שיאשר מחר כבר נוריד
ohad, שווה את הבושה?
ohad, סרטון חזק?
ohad, אני אשלח בקבוצה הוא ימות
ohad, <‎image omitted>
ohad, עזוב אותך תוריד משהו כזה
ohad, יהיה לי יותר זמן לצחוק עליו
ohad, הוא שיכור מת
ohad, הוא מדבר שטויות עכשיו איזה שעה
ohad, ורק מקליטים אותו חחחח
ohad, סלומון
ohad, איזה מאור התחיל?
ohad, האשכזני
ohad, ?
ohad, אהה חשבתי דהן
ohad, הוא מתחיל לשאול שאלות
ohad, חח מה הקשר שלך אליהם
ohad, פחד שהיא תפוסה
ohad, חחחח שאלתי אותו אם הוא תפס מישהי מרמת אביב
ohad, אמר לי תוריד את התקציב
ohad, יד אליהו
ohad, חחחחח
ohad, <‎image omitted>
ohad, סנודן
ohad, חחח הוא עדיין לא אישר
